Artist,Track,User,Rating,Time
26,66,23727,37.26126,22
35,88,30802,51.413177,23
30,78,25354,26.94214,22
35,91,30160,26.862778,23
0,0,1155,50.421795,6
21,50,17803,21.211744,21
10,145,34211,24.886744,12
0,3,221,40.845665,6
26,66,24257,30.702188,22
10,27,10445,65.64988,7
40,180,49495,46.32924,17
13,31,12070,14.329704,19
2,8,3311,25.296494,18
22,52,33116,40.305344,0
29,74,23668,21.44959,22
21,48,22102,35.332577,22
45,164,45105,51.016445,16
6,16,7188,62.31743,7
22,123,32821,26.19982,0
22,52,20614,41.306328,21
20,46,18317,16.520535,21
6,14,7413,40.610886,7
26,61,23939,44.55009,22
10,143,35356,41.683586,12
40,147,36799,30.370127,13
1,5,4064,24.772894,18
41,155,41377,71.32501,16
6,15,6373,29.890455,7
4,12,4237,75.67498,18
20,44,17527,36.951588,21
22,116,32507,48.073753,0
42,157,42978,34.059402,16
22,53,19969,50.875584,21
28,73,24320,23.187384,22
16,138,33828,39.85214,12
31,79,27573,25.25374,11
10,141,35701,39.09827,12
20,45,18037,14.662695,21
43,160,42862,5.958013,16
22,129,33127,86.22724,0
28,72,24634,32.840538,22
1,6,2546,65.20049,18
6,16,6110,37.683334,7
21,50,20414,47.045433,21
3,9,4956,39.65132,18
14,95,31082,15.683511,23
0,1,226,43.85195,6
3,10,5268,35.27845,18
37,98,30192,26.156437,23
41,155,41731,30.26944,16
44,162,42656,67.658226,16
0,1,40421,48.281246,15
26,65,23374,62.962475,22
9,21,9864,44.318855,7
40,176,48922,25.986942,17
6,14,7370,42.422123,7
27,71,23349,8.334594,22
22,119,32836,35.684483,0
35,92,28350,53.076664,23
11,29,8476,14.955719,7
22,107,32599,38.805595,0
37,99,28328,26.505728,23
33,85,27450,40.496475,11
26,64,21364,34.30882,22
0,151,40017,43.50792,15
1,4,3550,11.178209,18
32,83,26308,46.87152,11
25,59,20556,9.863721,21
4,12,38166,16.740902,13
30,76,24334,30.362623,22
39,106,30414,29.439877,23
4,11,37034,49.952354,13
40,179,48126,32.129303,17
7,18,8554,36.483894,7
31,79,25680,36.7564,11
49,183,47877,47.238384,17
6,149,39641,43.806465,15
0,3,927,38.74092,6
32,83,26562,59.70384,11
34,87,28000,14.955754,23
20,46,18742,53.844223,21
37,97,30938,23.07251,23
37,101,31321,11.674433,23
37,99,29154,8.894505,23
11,152,39108,14.344099,15
44,161,41615,47.376488,16
22,130,32742,56.104507,0
26,62,23351,15.729609,22
22,117,32520,28.434097,0
0,2,810,48.768833,6
9,22,7244,61.09951,7
16,35,16124,20.864435,8
8,20,9195,28.042175,7
22,127,32771,24.61537,0
31,80,26224,26.192907,11
46,169,44610,49.302956,16
41,156,41691,70.153595,16
11,28,9914,13.910756,7
2,173,50028,24.62138,17
2,8,1808,16.057777,18
37,99,31117,34.289856,23
40,147,36079,53.03435,13
23,56,19852,39.850918,21
21,47,19723,45.28822,21
3,10,2036,30.073063,18
23,57,20112,46.77296,21
3,10,2900,12.175312,18
16,138,34935,18.223116,12
28,72,22541,20.869461,22
40,177,48364,52.239643,17
46,169,44790,31.345888,16
37,100,32024,26.223064,23
14,96,30624,37.444603,23
31,80,26749,37.647686,11
35,90,30841,13.7800045,23
22,52,20032,59.830376,21
46,169,44332,22.91956,16
7,19,8216,50.275513,7
33,85,26766,26.200144,11
7,18,6929,47.451565,7
11,154,40909,52.79676,15
42,157,42089,77.38329,16
33,85,25726,67.47701,11
32,82,27156,25.20282,11
26,62,23427,21.19391,22
41,156,41679,38.38133,16
10,142,35617,50.08518,12
2,8,2892,22.174448,18
42,158,43271,51.640854,16
28,73,23463,33.595707,22
22,124,32418,34.22373,0
39,106,31259,32.436386,23
22,54,32868,57.709034,0
14,95,28398,33.333187,23
10,24,9049,29.260813,7
23,57,20226,20.053535,21
1,4,2801,31.094706,18
31,79,27429,18.142797,11
1,5,2521,7.6535616,18
47,170,46197,19.805836,4
26,64,24159,42.126827,22
9,22,8603,53.298283,7
22,52,20290,32.291744,21
12,34,14066,39.31733,8
37,99,29510,15.386274,23
24,58,18734,13.525255,21
22,55,20005,58.19784,21
33,85,27024,36.80581,11
17,36,14014,64.552345,8
4,12,1933,50.72821,18
2,7,3599,58.923,18
10,145,35093,20.471922,12
21,49,19438,53.396023,21
37,99,31495,62.258625,23
10,26,10865,72.28456,7
26,61,23112,48.551514,22
26,66,23626,16.39433,22
40,181,50382,44.98696,17
20,46,17168,21.958845,21
22,122,32760,40.979412,0
26,67,23622,45.9621,22
49,183,50410,75.22305,17
31,80,26649,22.936693,11
42,158,42451,25.85057,16
14,94,31744,28.483847,23
41,155,41807,41.668285,16
14,96,30599,35.582497,23
1,6,1964,7.363333,18
46,168,44474,17.848555,16
17,36,16626,41.59995,8
31,79,26024,28.972836,11
30,78,22723,41.482906,22
16,138,34173,40.989098,12
35,89,30178,45.890015,23
28,72,23107,41.176205,22
11,28,7153,51.47242,7
22,52,33108,17.20879,0
40,177,49927,30.636396,17
0,1,39391,19.228764,15
30,76,21725,21.428366,22
16,136,33937,26.83381,12
10,143,35678,37.85982,12
22,115,32310,31.70301,0
14,32,12422,15.839699,19
38,102,29899,41.661484,23
26,67,23267,44.127052,22
22,52,19045,49.32379,21
39,103,31077,48.128727,23
0,150,38523,45.87893,15
36,93,28116,37.51538,23
16,134,33521,21.62257,12
21,60,21672,34.9804,22
4,11,37209,39.18636,13
22,53,20752,40.797546,21
10,143,35772,14.581223,12
40,180,49414,25.663681,17
2,175,49960,48.946636,17
47,170,46530,49.56653,4
40,181,49949,43.814167,17
6,15,6009,57.067635,7
9,22,9739,33.271122,7
16,135,34394,23.024357,12
16,138,34491,51.63429,12
22,53,32248,13.054053,0
49,183,48857,53.097076,17
4,12,38161,57.04782,13
30,78,22548,16.931044,22
22,116,32542,27.46814,0
6,15,7254,58.807762,7
22,132,32548,49.501724,0
31,80,26309,21.719675,11
35,92,29717,19.25862,23
22,123,32340,33.840294,0
15,41,17079,31.006453,9
16,134,34727,40.105827,12
21,60,22760,32.21289,22
10,25,5695,47.62258,7
49,183,48186,62.52325,17
6,16,6814,48.143948,7
37,100,31822,37.042713,23
23,57,21164,36.50315,21
16,135,34237,52.925987,12
27,71,22324,32.242477,22
43,159,42951,73.08335,16
7,18,7796,31.415394,7
2,69,21767,38.136314,22
26,63,23229,12.87756,22
10,145,33328,12.069922,12
34,87,29497,42.076057,23
20,46,18322,28.177961,21
42,157,41682,22.126001,16
7,18,7675,33.731426,7
2,70,22249,43.729897,22
20,46,17675,51.556446,21
12,34,15366,63.085632,8
47,171,46384,12.278714,4
45,163,44214,63.85524,16
0,151,40604,40.19818,15
21,49,20212,20.092478,21
49,182,50664,49.20609,17
10,145,35882,48.694206,12
40,178,49858,45.422043,17
42,157,41961,32.72862,16
42,157,41218,47.210785,16
27,71,24995,40.92604,22
49,183,48343,65.85131,17
34,86,29494,35.561417,23
46,169,44466,50.96422,16
10,144,33477,22.739542,12
26,65,24075,57.252766,22
5,13,4879,22.195885,18
27,71,24360,51.424107,22
11,152,40654,31.42423,15
9,23,10147,30.98602,7
32,81,26023,40.291744,11
35,91,29685,14.446069,23
26,63,22918,40.85878,22
0,2,1381,24.50346,6
0,2,1718,29.397736,6
25,59,21226,17.615551,21
16,137,34286,18.685917,12
42,157,42794,43.824287,16
46,167,45413,25.538069,16
0,3,1096,22.316801,6
11,152,40501,30.480106,15
21,48,19025,49.57317,21
6,16,6553,19.520473,7
46,167,44918,45.862064,16
43,160,42051,12.928889,16
10,25,10225,52.18947,7
14,32,11447,51.777798,19
35,92,27739,25.588022,23
22,114,32397,26.242916,0
37,97,31571,15.3305235,23
1,6,4044,48.97621,18
9,21,10056,20.063297,7
1,6,2140,33.072746,18
34,86,28164,45.47658,23
8,20,9249,45.664043,7
43,159,43008,34.853085,16
32,82,26578,38.542377,11
4,12,2600,14.070199,18
34,86,28306,20.690716,23
37,99,29811,8.819904,23
39,105,27703,45.66143,23
30,76,25255,36.71688,22
34,86,28469,31.583199,23
39,103,31841,44.186527,23
16,135,34188,11.745764,12
2,69,21736,52.95392,22
9,21,10159,28.183167,7
43,159,42955,48.018295,16
32,84,27433,47.731262,11
5,13,4985,43.080673,18
25,59,18633,6.8082047,21
9,21,9702,15.865236,7
8,20,6882,45.75976,7
39,106,31774,17.979265,23
32,83,26599,23.892578,11
22,119,32618,27.872198,0
29,75,23838,19.058228,22
22,109,32840,24.551039,0
14,95,31337,62.57739,23
48,172,47362,28.283173,17
35,89,30045,47.69636,23
31,79,25539,17.162577,11
21,48,21633,25.742662,22
34,87,28471,17.097586,23
22,116,32187,37.27439,0
10,145,34115,27.489246,12
0,1,38656,22.383112,15
16,135,35037,13.373057,12
14,32,12406,45.16634,19
11,28,11018,53.962967,7
29,75,24724,45.663208,22
10,27,8871,68.5528,7
11,29,6732,71.49392,7
21,51,19899,33.259903,21
37,98,30182,9.097156,23
21,60,21421,33.996395,22
11,28,6102,66.340546,7
32,84,27573,38.896736,11
27,71,22785,9.421268,22
2,8,1858,24.962553,18
11,153,39412,42.429924,15
46,167,43334,38.970116,16
15,33,11631,19.943903,19
7,18,7553,34.372967,7
26,62,22729,57.40111,22
6,15,5959,47.062164,7
41,155,42039,63.04553,16
30,78,21828,31.124958,22
9,22,6123,34.798733,7
4,11,37640,50.769253,13
47,170,47200,49.35043,4
47,170,46767,67.2345,4
42,157,43209,15.234684,16
2,69,22628,52.699383,22
34,86,28631,41.283833,23
35,91,28049,27.20098,23
28,72,24256,19.087135,22
21,50,19729,54.128326,21
22,52,20833,52.932064,21
22,54,18398,45.402576,21
3,9,2123,74.65164,18
26,61,23794,65.24459,22
26,67,23218,54.921867,22
39,105,28679,13.159527,23
38,102,30175,29.554949,23
22,55,18989,39.971714,21
21,47,18732,20.848433,21
22,130,32381,45.830994,0
10,143,35408,32.60956,12
21,22,19461,34.112545,21
43,159,42257,45.778034,16
44,162,43255,58.116814,16
26,67,24056,79.53416,22
7,17,8255,95.237144,7
4,11,37937,71.21716,13
30,77,24501,18.980326,22
48,172,48636,23.755722,17
35,89,29472,37.586693,23
48,172,48152,24.773222,17
10,25,5702,43.678272,7
2,8,4739,8.474916,18
21,47,19665,32.10149,21
6,15,5789,63.838745,7
39,104,30900,27.91885,23
35,89,30551,48.235172,23
41,155,41450,27.785982,16
26,63,23150,36.29626,22
20,44,17321,24.001148,21
20,46,17589,29.45856,21
30,78,25156,38.170124,22
2,173,49645,48.653538,17
36,93,28877,9.000545,23
3,10,1869,18.248024,18
1,4,3025,64.96091,18
25,59,17549,31.442623,21
14,94,31086,44.627228,23
36,93,29027,27.538057,23
16,134,34082,32.191036,12
31,80,27345,21.956099,11
10,145,35722,27.507349,12
20,46,19099,16.144001,21
11,29,6539,53.01564,7
42,157,41387,83.4304,16
46,165,43853,32.572075,16
29,74,22733,32.880554,22
21,48,19899,30.930593,21
26,67,23437,26.0524,22
4,12,4864,38.576447,18
9,21,7608,18.744408,7
49,183,50478,52.715134,17
40,180,50115,3.0633812,17
1,6,3817,19.843542,18
26,63,23893,33.11543,22
45,163,43578,41.237465,16
2,69,24690,48.52966,22
11,28,7629,86.566864,7
33,85,35001,27.803337,12
35,91,29164,43.109234,23
46,169,43757,34.875385,16
0,0,598,20.484049,6
22,124,33166,43.090202,0
10,143,35979,48.347355,12
1,4,2307,13.709897,18
43,159,41154,42.128605,16
4,11,36544,60.72758,13
33,85,33293,16.579851,12
23,56,17588,44.556618,21
45,163,44964,40.637768,16
22,52,20164,50.291866,21
6,148,39174,46.56687,15
26,66,23384,12.65331,22
4,12,36201,77.45198,13
2,7,4105,19.010723,18
10,140,33663,32.050606,12
11,152,40352,40.0906,15
23,57,21244,30.488993,21
11,154,40876,5.3388867,15
46,168,44089,31.379372,16
16,136,34576,32.198765,12
20,44,19049,15.092396,21
24,58,21060,13.073119,21
2,174,50130,24.626928,17
0,1,246,41.33667,6
49,182,47438,40.099396,17
10,145,35282,46.401024,12
2,8,2834,34.17184,18
32,84,25581,42.171314,11
13,31,11850,29.036684,19
10,144,35088,23.634912,12
40,147,37695,18.901976,13
16,35,13698,38.88455,8
21,60,22537,42.709625,22
30,76,24918,40.664738,22
30,77,23224,10.932055,22
4,11,4368,47.13873,18
35,88,30551,48.235172,23
21,51,19712,42.920113,21
35,89,30507,14.353274,23
22,114,32414,28.247288,0
37,101,30976,19.86914,23
40,180,50446,31.441326,17
10,143,34330,63.566628,12
22,110,32538,57.139156,0
49,182,49837,67.23773,17
40,180,47776,61.966213,17
3,9,1917,14.060187,18
14,95,28155,8.5477915,23
20,45,19075,47.528736,21
0,1,40213,69.00902,15
40,179,49782,56.366886,17
21,47,19208,23.589106,21
22,107,32287,42.267483,0
30,77,25113,47.40461,22
26,66,23054,35.26089,22
40,180,50313,18.863344,17
23,56,19159,37.926865,21
12,34,15037,47.16359,8
12,34,15510,30.516191,8
9,22,10223,41.945152,7
44,161,41709,29.027103,16
7,18,8069,19.018932,7
20,44,17580,37.97492,21
9,22,9909,23.447487,7
30,76,21444,23.159847,22
34,86,28118,50.670273,23
1,4,2081,63.2668,18
32,82,26419,5.8483152,11
45,164,45390,56.18993,16
32,84,27107,35.680904,11
16,137,33543,14.14116,12
20,45,18096,28.843506,21
40,178,49673,11.014987,17
42,158,42852,55.875637,16
16,35,13643,18.791857,8
16,35,13711,35.5344,8
16,137,34619,24.038593,12
1,5,3576,21.178408,18
11,153,38697,83.558586,15
4,12,5499,52.515,18
33,85,25580,22.675621,11
22,119,32325,28.421623,0
33,85,35572,18.79097,12
40,179,50757,51.569397,17
0,1,991,13.444463,6
31,79,25817,9.711356,11
41,155,42352,60.215996,16
21,51,19739,65.31842,21
29,75,21570,15.704558,22
22,53,17879,86.59882,21
46,167,44456,45.252228,16
2,7,4319,42.16757,18
17,36,14101,36.611786,8
20,45,18835,17.675325,21
43,160,43076,2.8389015,16
0,3,959,41.837307,6
16,134,35077,31.994688,12
45,164,44396,25.346312,16
22,110,32414,26.673252,0
7,17,7906,32.398293,7
0,150,39858,47.41981,15
40,179,48554,11.178699,17
10,143,35594,47.352863,12
22,52,32509,20.60397,0
21,60,22815,24.500395,22
0,151,40683,32.467484,15
2,173,48963,40.493935,17
39,103,30395,23.21893,23
2,7,4122,37.523582,18
49,183,49763,44.51095,17
26,61,23579,40.08062,22
26,61,23171,14.978026,22
2,7,4509,45.597004,18
29,74,25313,36.281384,22
21,60,21844,20.440622,22
34,86,28441,47.940536,23
37,97,31385,15.558917,23
41,156,41743,57.97499,16
4,12,37630,53.328022,13
22,113,32315,27.813824,0
48,172,48228,21.355564,17
14,32,11647,53.530334,19
44,162,41122,27.175493,16
22,120,33124,32.837875,0
42,157,41159,47.256126,16
14,94,31121,36.63432,23
14,32,11793,31.262455,19
36,93,28191,53.13098,23
10,24,8003,35.45838,7
28,73,23915,28.21754,22
0,0,1143,39.000744,6
22,120,32321,57.232105,0
22,129,32880,33.33324,0
37,98,29993,17.001276,23
16,35,15821,34.827015,8
10,145,33553,4.999102,12
2,8,4153,32.689743,18
40,176,49341,44.825584,17
22,127,32416,48.814537,0
6,148,39543,25.657476,15
14,95,29125,30.466825,23
21,51,18289,15.288372,21
4,11,5348,81.49866,18
0,1,91,23.07992,6
10,141,36020,9.875855,12
5,13,2598,18.005585,18
2,68,24264,30.900686,22
45,164,44904,68.59178,16
0,3,1571,37.806026,6
40,179,50781,36.115757,17
30,76,21327,59.984753,22
49,182,50532,30.267132,17
30,76,24640,17.25358,22
23,57,17886,11.893059,21
2,175,47562,29.79286,17
10,25,9288,49.88116,7
3,10,4719,18.60916,18
4,12,36716,47.034164,13
26,64,23756,54.800274,22
11,29,10849,19.871786,7
12,34,15534,46.893726,8
12,34,14370,16.469131,8
31,80,25524,35.002296,11
1,4,2829,44.467533,18
14,32,11548,25.23922,19
35,92,28052,49.575417,23
37,100,28573,37.281765,23
7,19,6012,20.117058,7
37,98,31994,13.524115,23
28,72,24347,16.732096,22
49,183,48079,12.335443,17
22,115,33084,34.110394,0
46,167,43995,21.745592,16
9,23,9183,78.381546,7
46,166,44533,29.44688,16
30,76,22487,23.126026,22
4,11,4598,55.61158,18
42,158,42282,33.44298,16
37,97,27670,17.276215,23
48,172,48751,58.608315,17
16,139,34612,36.661602,12
49,183,49467,34.73652,17
48,172,47664,20.555393,17
37,99,29092,14.592333,23
20,44,18466,33.804592,21
4,12,37022,22.42254,13
14,95,31357,38.679913,23
22,115,32662,55.51424,0
26,67,23717,15.932696,22
22,54,19089,72.186104,21
22,130,32987,27.128399,0
46,165,44117,35.015877,16
1,6,2354,11.115329,18
14,96,28114,32.8176,23
2,70,24983,6.175401,22
22,52,18527,20.824532,21
40,180,50735,22.903389,17
37,97,29952,6.0194263,23
46,168,44208,35.924267,16
37,99,30323,11.123251,23
10,143,35274,5.0487432,12
14,95,31481,36.57698,23
1,5,3130,31.556965,18
2,69,22099,37.4824,22
0,0,1510,50.414524,6
1,4,2107,29.979189,18
26,63,22295,37.706184,22
21,60,22330,15.272406,22
34,87,29271,39.18236,23
42,157,42352,49.815723,16
21,22,17891,49.86043,21
6,14,6804,53.967484,7
3,10,3598,12.58316,18
40,146,36701,11.977897,13
32,83,26201,35.426582,11
5,13,3033,46.17053,18
10,26,8871,76.732796,7
5,13,5256,17.524338,18
22,128,32446,89.56434,0
37,99,29619,4.430729,23
22,116,32672,25.825304,0
40,178,49273,41.85865,17
2,7,4835,55.029373,18
11,154,40383,25.163908,15
22,117,32768,43.89754,0
22,125,33200,17.990644,0
30,76,24213,29.745396,22
4,12,4788,38.717407,18
16,136,34928,33.60405,12
10,24,6760,34.091946,7
14,94,30111,19.117125,23
19,40,16665,21.08335,9
12,34,14955,27.190588,8
22,54,18289,48.635593,21
0,151,39279,37.377747,15
12,34,13670,21.737179,8
10,140,35504,48.55703,12
9,23,9571,49.44153,7
24,58,20495,7.827144,21
42,157,41755,39.910954,16
12,34,14029,20.059021,8
3,9,2132,29.532835,18
0,2,485,36.41358,6
28,73,25240,38.268864,22
22,124,33104,54.961132,0
7,19,8488,16.614626,7
26,62,23903,16.886284,22
34,87,28920,20.96355,23
14,32,13169,20.72788,19
46,166,44934,22.86242,16
26,67,23133,22.467033,22
14,94,29598,35.13234,23
28,73,24914,32.166,22
11,29,6092,9.36305,7
16,138,34023,38.604774,12
15,43,16682,13.820143,9
30,77,23993,40.481438,22
6,148,39176,42.918377,15
7,19,6005,28.338697,7
24,58,18700,17.184961,21
40,181,49397,4.42625,17
22,125,32472,82.65892,0
23,56,19205,45.394604,21
16,35,14370,16.216784,8
22,110,32969,29.674202,0
3,9,4093,20.595264,18
6,149,38983,28.00857,15
45,164,44160,73.559395,16
37,100,30706,25.02801,23
40,179,48225,13.111177,17
22,52,18063,29.994865,21
15,33,12395,4.2368064,19
32,82,26433,42.161575,11
44,162,42095,55.70737,16
46,165,45347,64.10956,16
11,28,10888,54.07824,7
13,31,12751,21.960217,19
39,105,30234,44.85322,23
35,92,29626,16.904068,23
20,45,17240,38.109215,21
10,24,6905,26.018387,7
39,104,27992,0.45360416,23
3,10,4617,23.863832,18
26,66,24141,81.623436,22
31,80,25983,36.547493,11
30,76,23181,20.815119,22
31,80,26234,17.962542,11
2,70,24896,32.275223,22
22,53,18085,55.878872,21
33,85,27206,48.466366,11
14,95,30020,38.768307,23
21,50,19891,47.033325,21
14,96,28715,24.02832,23
22,54,18083,55.86729,21
27,71,21686,23.070704,22
26,61,23829,69.28282,22
17,36,16046,59.994507,8
15,33,12916,28.938435,19
3,9,5325,33.644505,18
46,168,44643,33.419125,16
2,173,49746,42.34973,17
0,1,40664,21.352568,15
4,11,37934,59.78055,13
40,181,50899,2.5144448,17
22,54,19438,34.542816,21
10,141,35233,18.177677,12
21,49,19599,37.56112,21
2,8,4179,39.56369,18
6,16,6037,45.46551,7
2,8,5000,7.349053,18
16,139,33958,24.726076,12
22,53,17976,18.331,21
31,80,27119,15.583619,11
35,91,29912,38.179382,23
2,8,2333,39.84905,18
1,5,3522,50.62528,18
20,46,19162,31.043352,21
35,91,30658,30.462027,23
45,163,45437,22.872889,16
24,58,19205,13.268729,21
16,135,34027,34.822483,12
10,141,35704,42.598076,12
21,48,22886,19.488564,22
16,136,34966,20.34791,12
22,117,32201,36.949814,0
21,48,21709,37.881054,22
39,106,30234,44.89285,23
4,12,5320,47.009705,18
1,5,3928,35.027885,18
20,45,18565,31.503489,21
46,166,43936,66.73063,16
37,98,32173,32.3062,23
7,18,6214,86.834984,7
15,33,11791,54.74501,19
12,34,14133,36.35536,8
2,8,1851,34.15758,18
14,95,30287,32.98123,23
6,15,6303,48.272255,7
40,146,37563,19.657066,13
0,3,1268,30.566011,6
14,96,30623,17.344925,23
20,44,18459,17.7249,21
17,36,14158,46.790215,8
16,135,35034,35.62103,12
29,74,25131,36.653194,22
22,55,20992,45.684048,21
12,34,15349,26.981974,8
16,139,33841,34.981857,12
4,12,38019,64.88694,13
21,49,18748,51.882206,21
20,46,17226,7.8040524,21
2,68,22706,13.766932,22
37,99,31537,7.5493326,23
10,25,10249,42.78572,7
40,147,37538,40.6067,13
2,68,24662,30.097467,22
33,85,34823,53.066456,12
41,156,41411,30.61242,16
24,58,21232,14.198298,21
11,153,40486,9.269892,15
21,50,18946,26.707819,21
30,78,24036,70.996315,22
37,98,28143,20.171314,23
11,152,39629,25.649618,15
22,53,17882,47.866634,21
10,141,34246,32.16593,12
16,136,33793,20.78179,12
21,60,22892,67.34392,22
8,20,8951,50.839924,7
4,11,3143,88.96488,18
2,8,4269,47.715885,18
46,169,45205,25.846838,16
8,20,9077,18.39101,7
21,22,20420,45.16238,21
20,45,19022,15.416466,21
43,160,43059,76.030106,16
40,181,47358,18.447334,17
10,142,35671,24.340664,12
4,11,3116,58.891846,18
20,44,17718,23.075043,21
26,62,22180,49.6054,22
42,158,40965,11.977528,16
15,33,11740,28.551691,19
40,181,50798,24.207308,17
3,9,1905,44.168125,18
26,61,21535,59.64006,22
31,80,26720,26.737688,11
16,134,33296,44.619152,12
2,69,22706,13.847944,22
20,45,18007,18.83952,21
0,3,788,42.789406,6
46,168,44004,45.048798,16
44,161,43111,51.151466,16
11,28,9074,16.054966,7
22,123,32386,45.029793,0
11,28,8975,23.904612,7
0,1,38418,41.09875,15
10,142,35112,55.196095,12
15,33,11104,10.473397,19
3,9,2095,22.042244,18
0,1,1547,30.935186,6
39,106,28951,58.73354,23
5,13,4998,44.70408,18
24,58,19298,61.14974,21
21,48,18561,35.679726,21
27,71,21357,13.261495,22
1,5,3423,36.100586,18
42,158,43155,85.998276,16
6,148,39933,44.355125,15
4,11,36180,40.71825,13
10,141,35358,22.645844,12
16,35,16088,32.50702,8
7,18,8094,70.58131,7
11,154,39008,71.924934,15
40,178,50361,12.601774,17
13,31,11303,42.254333,19
16,134,33382,43.23877,12
37,98,31821,6.095848,23
22,116,33127,88.14548,0
15,33,13431,18.099394,19
21,50,20007,48.5031,21
29,74,25397,16.922766,22
14,94,31988,40.02289,23
16,135,34296,38.53303,12
21,22,19884,17.538748,21
42,157,41299,74.12787,16
4,11,36413,51.057724,13
40,180,47711,34.2727,17
30,76,25194,35.020874,22
22,54,19229,32.153336,21
22,108,32945,72.61388,0
22,131,32205,17.652296,0
21,47,17340,51.750927,21
22,53,18755,46.530914,21
29,75,25449,40.253,22
26,62,24050,33.713745,22
35,89,30502,28.875965,23
2,7,3264,23.920826,18
45,164,43505,42.973927,16
49,182,50674,29.803024,17
43,159,40958,65.36831,16
9,23,10301,33.70174,7
21,48,22535,53.86477,22
4,11,2078,74.03536,18
46,168,43831,31.964516,16
6,14,6872,47.515568,7
10,26,6663,17.582785,7
11,28,10887,16.453297,7
13,31,12856,39.656406,19
33,85,26267,21.25462,11
42,158,42832,37.071648,16
45,164,44528,65.9076,16
40,179,49732,22.840988,17
7,18,8067,14.612669,7
44,161,42802,18.358526,16
12,34,13889,44.365448,8
39,103,31455,54.05141,23
33,85,26617,18.890543,11
14,32,11625,36.214752,19
28,73,22412,16.587849,22
0,2,1385,32.34013,6
4,11,4805,74.35751,18
1,5,2928,54.567585,18
1,5,2181,28.746298,18
42,157,42365,48.541363,16
3,9,3178,38.748768,18
28,73,21548,36.706898,22
14,96,32008,51.229584,23
18,39,16751,10.837544,9
11,28,6114,20.181059,7
9,21,9932,38.353874,7
20,44,17665,9.830739,21
26,67,24011,39.4833,22
9,23,8903,35.86401,7
14,94,29500,26.524702,23
46,168,45256,35.67815,16
40,179,47680,18.938831,17
38,102,30281,27.08517,23
37,97,28006,40.694393,23
41,155,41465,73.09419,16
20,45,18847,22.120955,21
28,73,23574,60.297546,22
6,14,6498,50.435516,7
0,2,1776,35.835686,6
26,62,21402,21.45891,22
4,11,1952,27.816854,18
2,68,24238,18.487097,22
6,149,38599,45.318184,15
3,10,2701,29.050358,18
0,1,40411,63.631245,15
40,178,50234,22.396276,17
26,66,21561,14.202461,22
2,69,21311,33.25656,22
39,104,30373,4.167963,23
45,163,43876,32.732998,16
6,14,6955,64.83514,7
10,142,35813,41.625443,12
22,120,32584,56.887577,0
49,183,48765,35.177338,17
22,115,32411,26.21559,0
25,59,20553,38.10864,21
14,96,32037,40.874393,23
42,158,41046,25.726635,16
24,58,20959,45.914536,21
41,156,42366,67.628174,16
46,169,44143,76.951996,16
21,49,19787,39.807133,21
30,78,25383,47.062138,22
47,171,45569,7.2300363,4
2,70,22201,23.653585,22
10,24,9244,73.670784,7
10,27,9002,91.37999,7
21,60,21587,43.357372,22
47,171,45686,19.094433,4
40,146,38319,18.57976,13
10,144,35200,16.860018,12
35,88,30210,28.208328,23
22,54,20106,55.255077,21
40,146,37695,17.637003,13
6,149,40085,42.124954,15
10,27,10551,45.747337,7
26,66,23874,46.93834,22
1,6,3707,11.577635,18
26,63,23264,32.376526,22
48,172,47891,34.412342,17
2,8,3986,22.224785,18
30,77,22767,38.16439,22
22,55,20590,42.144436,21
43,160,41853,56.74747,16
40,180,49660,6.3157096,17
6,14,7277,15.731797,7
0,151,39208,47.362473,15
4,12,37911,79.4343,13
11,29,10118,44.065205,7
26,63,23079,49.104557,22
11,153,40818,53.443813,15
26,63,24148,56.368168,22
22,129,32636,23.49764,0
4,11,36730,79.316246,13
11,29,8842,70.87745,7
1,6,2095,14.554901,18
46,166,44996,30.65048,16
4,11,37476,31.71899,13
45,164,44401,51.873158,16
46,166,43539,44.466324,16
2,173,49284,44.17772,17
9,21,10190,30.93929,7
4,11,36770,27.713629,13
22,54,20240,19.51796,21
22,129,33090,71.24977,0
28,72,22329,49.974216,22
16,136,34809,19.331667,12
46,165,43376,20.971771,16
16,139,34180,45.7648,12
42,157,43226,30.639292,16
40,146,37333,23.633804,13
6,148,39957,39.202946,15
8,20,9465,52.37637,7
44,161,42362,26.417377,16
33,85,34690,53.91369,12
2,7,3524,18.32221,18
4,11,3034,49.267784,18
7,17,7779,60.702705,7
11,152,40303,25.679792,15
16,134,34936,14.501374,12
24,58,20165,52.223423,21
26,61,23589,46.357906,22
46,165,45497,30.796818,16
32,81,25569,36.08293,11
20,46,18790,55.071957,21
46,165,45197,59.226036,16
28,73,23545,32.05313,22
5,13,5261,16.505255,18
44,161,43071,52.544403,16
10,140,36023,50.918613,12
7,18,8713,54.44542,7
3,10,3224,51.32115,18
0,1,38560,50.08269,15
21,22,18480,33.394855,21
49,183,50443,30.484283,17
30,77,23287,43.26601,22
40,179,49725,13.036183,17
39,103,30232,26.47336,23
26,64,23876,27.448046,22
13,31,11984,59.536415,19
44,161,42235,22.75225,16
4,12,4994,47.154892,18
4,11,2876,41.146633,18
22,125,33058,41.040264,0
25,59,20285,49.626244,21
16,139,34967,32.528248,12
20,46,17971,9.872045,21
2,7,4949,31.727188,18
22,53,20649,42.150818,21
15,41,16972,29.154202,9
